Store ,Item#,Item Description,Vendor Item#,First Cost,Selling Price,Inventory Qty,Inventory Cost,Sold Qty,Revenue
598,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,2,$19.98
598,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
598,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
598,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,0,$0.00,1,$12.99
598,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,1,$14.99
599,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
599,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,1,$9.99
599,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
599,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
599,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
599,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
599,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
599,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,3,$6.75,0,$0.00
599,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
599,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
599,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
600,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,7,$33.25,0,$0.00
600,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
600,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
600,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
600,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
600,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,5,$22.50,0,$0.00
600,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,6,$27.00,0,$0.00
600,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,1,$14.99
600,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,1,$14.99
600,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
600,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
602,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
602,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
602,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
602,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
602,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
602,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
602,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,1,$14.99
602,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,5,$22.50,0,$0.00
602,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,5,$22.50,0,$0.00
602,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
602,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,0,$0.00
602,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
603,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
603,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
603,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,1,$14.99
603,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
603,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
603,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
603,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
603,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
603,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
603,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
603,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
605,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
605,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
605,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
605,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
605,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
605,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
605,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
605,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
605,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
605,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,0,$0.00,1,$14.99
605,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,0,$0.00
605,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
605,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
605,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
605,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
605,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
605,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
606,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
606,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
606,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
606,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
606,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
606,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
606,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
606,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
606,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
606,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
606,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,6,$27.00,0,$0.00
606,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,1,$14.99
606,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
606,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
606,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
606,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
606,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,0,$0.00
606,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,0,$0.00
607,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,7,$33.25,0,$0.00
607,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
607,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
607,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
607,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,2,$13.98
607,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
607,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
607,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
607,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,6,$27.00,0,$0.00
607,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
607,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
607,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
607,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
607,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
607,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,5,$18.75,0,$0.00
607,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
608,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
608,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
608,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,1,$9.99
608,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,1,$9.99
608,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
608,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
608,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,8,$22.00,0,$0.00
608,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
608,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,6,$27.00,0,$0.00
608,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,5,$22.50,0,$0.00
608,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,8,$36.00,0,$0.00
608,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,5,$22.50,0,$0.00
608,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
608,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,6,$22.50,0,$0.00
608,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
608,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
609,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
609,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
609,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,1,$9.99
609,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,1,$14.99
609,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,8,$23.36,0,$0.00
609,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,0,$0.00
609,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,5,$22.50,0,$0.00
609,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
609,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
609,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
609,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
609,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,1,$3.75,0,$0.00
610,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
610,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
610,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
610,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
610,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
610,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
610,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
610,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
610,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
610,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,5,$18.75,0,$0.00
610,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
611,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
611,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
611,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
611,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,6,$17.52,2,$13.98
611,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
611,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
611,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
611,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
611,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
611,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
611,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
611,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
611,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
612,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,3,$16.50,0,$0.00
612,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
612,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
612,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
612,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,1,$2.81,1,$9.99
612,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
612,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
612,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,6,$27.00,0,$0.00
612,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,5,$22.50,0,$0.00
612,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
612,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
612,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,0,$0.00
613,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
613,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
613,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,5,$14.05,0,$0.00
613,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
613,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
613,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
613,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
613,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
613,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,1,$14.99
613,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
613,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,3,$6.75,0,$0.00
613,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
613,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,1,$12.99
613,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,1,$14.99
614,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
614,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
614,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
614,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
614,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
614,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
614,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
614,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
614,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
614,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
614,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
614,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
614,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
614,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
615,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
615,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
615,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
615,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
615,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
615,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,0,$0.00
615,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
615,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
615,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
615,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,6,$22.50,0,$0.00
615,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
617,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,2,$11.00,0,$0.00
617,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,1,$4.75,1,$14.99
617,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,1,$2.81,1,$9.99
617,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
617,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
617,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,5,$22.50,0,$0.00
617,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
617,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
617,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
617,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
617,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
618,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
618,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,4,$11.00,0,$0.00
618,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
618,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
618,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,0,$0.00
618,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
618,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
618,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,7,$31.50,0,$0.00
618,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,0,$0.00
618,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,7,$31.50,0,$0.00
618,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
618,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
618,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,2,$25.98
618,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
619,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
619,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,9,$24.75,0,$0.00
619,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,5,$14.05,0,$0.00
619,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
619,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
619,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,4,$18.00,2,$29.98
619,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,5,$22.50,0,$0.00
619,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,0,$0.00
619,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
619,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,1,$12.99
619,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
622,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
622,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
622,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
622,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
622,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
622,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
622,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
622,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
622,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,2,$19.98
622,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
622,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
622,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
623,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
623,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
623,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
623,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,1,$4.25,0,$0.00
623,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
623,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
623,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
623,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
623,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
623,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,0,$0.00
623,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
623,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
623,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
625,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
625,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
625,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
625,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
625,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
625,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
625,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
625,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
625,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
625,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,1,$9.99
625,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
625,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
625,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
625,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
626,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
626,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
626,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
626,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
626,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,2,$8.50,0,$0.00
626,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
626,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
